CALL,WON,UPSIDE,QUALIFY_PLUS,PROPOSE_PLUS,NEGOTIATE_PLUS,OPEN_PIPELINE,VALUE,PPA,PPV,HIGH_PWP_OUT_CALL,LOW_PWP_IN_CALL,YEAR,QUARTER,WEEK,RELATIVE_QUARTER_MNEUMONIC,SNAPSHOT_LEVEL,SALES_STAGE,DEAL_SIZE,CLIENT_TYPE,CLIENT_SUB_TYPE,GEOGRAPHY,MARKET,COUNTRY,REGION,BRANCH,UT15_NAME,UT17_NAME,UT20_NAME,UT30_NAME,SALES_WEEK_DESCRIPTION
0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,SPGI Market,Spain,SPGI Region,ES Select Territory,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W14
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,23.0,753.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,Middle East/Africa Market,Ethiopia,North East Africa Region,East Afr Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-1
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,23.0,40.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,EMEA,Middle East/Africa Market,Ethiopia,North East Africa Region,East Afr Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,501.0,0.0,0.0,0.0,2023,4,1,CQ,W,Engage,<1M,Coverage Strategic,Coverage Strategic,EMEA,France Market,France,France Region,FR Strategic,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,0.0,12500.0,0.0,0.0,12500.0,12500.0,225.0,584.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,EMEA,France Market,France,France Region,FR Strategic,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-1
0.0,0.0,0.0,212500.0,0.0,0.0,212500.0,212500.0,1076.0,1860.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Strategic,Coverage Strategic,EMEA,France Market,France,France Region,FR Strategic,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,0.0,300000.0,0.0,0.0,300000.0,300000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,Greater China Group Market,Hong Kong Branch,Greater China Group Region,Hong Kong Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-2
0.0,0.0,0.0,300000.0,0.0,0.0,300000.0,300000.0,2673.0,53901.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,Greater China Group Market,Hong Kong Branch,Greater China Group Region,Hong Kong Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-1
0.0,0.0,0.0,300000.0,0.0,0.0,300000.0,300000.0,796.0,1586.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,Greater China Group Market,Hong Kong Branch,Greater China Group Region,Hong Kong Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,0.0,300000.0,0.0,0.0,300000.0,300000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select BPS-T,APAC,Greater China Group Market,Hong Kong Branch,Greater China Group Region,Hong Kong Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W14
0.0,0.0,0.0,12149.6,0.0,0.0,12149.6,12149.6,25.0,925.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,APAC,India/South Asia Market,India,India/South Asia Region,ISA North & East & Bangladesh,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-1
0.0,0.0,0.0,12038.1,0.0,0.0,12038.1,12038.1,22.0,21.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,APAC,India/South Asia Market,India,India/South Asia Region,ISA North & East & Bangladesh,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,87.0,0.0,0.0,0.0,2023,4,-1,NQ,W,Engage,<1M,Coverage Select,Select BPS-T,EMEA,Italy Market,Italy,Italy Region,IT Select Nord Ovest,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-1
0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,23.0,0.0,0.0,0.0,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select BPS-T,EMEA,Italy Market,Italy,Italy Region,IT Select Nord Ovest,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,0.0,1100000.0,0.0,0.0,1100000.0,1100000.0,17011.0,36824.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Negotiate,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W14
0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Mexico,Mexico Region,Mexico Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W14
0.0,0.0,0.0,50002.0,0.0,0.0,50002.0,50002.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-2
0.0,0.0,0.0,50002.0,0.0,0.0,50002.0,50002.0,338.0,2574.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-1
0.0,0.0,0.0,66670.0,0.0,0.0,66670.0,66670.0,176.0,379.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,0.0,33336.0,0.0,0.0,33336.0,33336.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-2
0.0,0.0,0.0,33336.0,0.0,0.0,33336.0,33336.0,103.0,783.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-1
0.0,0.0,0.0,33336.0,0.0,0.0,33336.0,33336.0,232.0,501.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,0.0,16668.0,0.0,0.0,16668.0,16668.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-2
0.0,0.0,0.0,16668.0,0.0,0.0,16668.0,16668.0,41.0,312.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-1
0.0,0.0,0.0,16668.0,0.0,0.0,16668.0,16668.0,29.0,62.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,Latin America Market,Colombia,Spanish South America Region,North SSA Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,0.0,133319.68,0.0,0.0,133319.68,133319.68,644.0,21098.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select TSR,EMEA,Middle East/Africa Market,Saudi Arabia,Saudi Arabia Region,SA Select Territory,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-1
0.0,0.0,0.0,133299.17,0.0,0.0,133299.17,133299.17,368.0,645.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select TSR,EMEA,Middle East/Africa Market,Saudi Arabia,Saudi Arabia Region,SA Select Territory,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,240.0,1828.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-1
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,117.0,253.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,Latin America Market,Argentina,Spanish South America Region,South SSA Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,0.0,650000.0,0.0,0.0,650000.0,650000.0,2311.0,2752.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Enterprise,Coverage Enterprise,Americas,US Financial Service Market,US Financial,US Financial Service Region,US FSM WEST,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W01
0.0,0.0,40000.0,40000.0,40000.0,0.0,40000.0,40000.0,766.0,25095.0,0.0,0.0,2023,4,-1,NQ,W,Propose,<1M,Coverage Select,Select BPS-T,EMEA,Middle East/Africa Market,Nigeria,Africa Alliance Region,West Afr Select,Automation Platform,Technology Business Management,Observability Portfolio,AIOps Insights Withdrawn,2023Q4W-1
0.0,0.0,0.0,3333.0,0.0,0.0,3333.0,3333.0,24.0,329.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,60803.0,60803.0,60803.0,0.0,60803.0,60803.0,3081.0,11710.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,78000.0,0.0,0.0,78000.0,78000.0,601.0,8254.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,01. MA-ME-NH-RI-VT Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,57119.44,57119.44,57119.44,57119.44,57119.44,57119.44,46045.0,0.0,57119.44,0.0,2023,4,1,CQ,W,Negotiate,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,1909.0,2640.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,32500.0,0.0,0.0,32500.0,32500.0,2930.0,11136.0,0.0,0.0,2023,4,1,CQ,W,Design,<1M,Coverage Select,Select Build/Service,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,30401.0,0.0,0.0,30401.0,30401.0,230.0,3158.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,120000.0,0.0,0.0,120000.0,120000.0,2483.0,3435.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,99000.0,0.0,0.0,99000.0,99000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-2
0.0,0.0,0.0,124000.0,0.0,0.0,124000.0,124000.0,620.0,8514.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,225000.0,0.0,0.0,225000.0,225000.0,12275.0,14658.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
222405.09,222405.09,0.0,0.0,0.0,0.0,0.0,222405.09,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Won,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,02. CT-NJ-NY Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W14
0.0,0.0,0.0,20000.0,0.0,0.0,20000.0,20000.0,2000.0,7601.0,0.0,0.0,2023,4,1,CQ,W,Design,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,230.0,0.0,0.0,0.0,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,73440.0,73440.0,73440.0,0.0,73440.0,73440.0,4229.0,5850.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,03. OH-PA Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,170.0,2334.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,50000.0,0.0,0.0,50000.0,50000.0,371.0,513.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,78000.0,0.0,0.0,78000.0,78000.0,1312.0,1815.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,04. DC-DE-MD-WV-VA Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,1726.0,23705.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,05. NC-SC Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,2136.0,2955.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,05. NC-SC Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,12000.0,12000.0,12000.0,0.0,12000.0,12000.0,513.0,709.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,06. KY-TN Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,1176.0,0.0,0.0,1176.0,1176.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,07. AL-GA-MS Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-2
0.0,0.0,0.0,4285.0,0.0,0.0,4285.0,4285.0,55.0,755.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,4285.0,0.0,0.0,4285.0,4285.0,148.0,204.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,30000.0,0.0,0.0,30000.0,30000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-2
0.0,0.0,0.0,30000.0,0.0,0.0,30000.0,30000.0,108.0,1482.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,655.0,2489.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,20267.66,0.0,0.0,20267.66,20267.66,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-2
0.0,0.0,0.0,20267.66,0.0,0.0,20267.66,20267.66,77.0,1057.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,10000.0,0.0,0.0,10000.0,10000.0,263.0,363.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,08. FL-PR-VI Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,3710.0,30057.0,0.0,0.0,2023,4,-1,NQ,W,Propose,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,09. IN-MI Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,4194.0,5802.0,0.0,0.0,2023,4,1,CQ,W,Design,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,10. IL-WI Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,75000.0,0.0,0.0,75000.0,75000.0,821.0,11275.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,10. IL-WI Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,32500.0,0.0,0.0,32500.0,32500.0,2859.0,3955.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,11. MN-ND-SD Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,996.0,996.0,996.0,0.0,996.0,996.0,462.0,0.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,11. MN-ND-SD Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,25000.0,0.0,0.0,25000.0,25000.0,2054.0,2841.0,0.0,0.0,2023,4,1,CQ,W,Design,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,12. AR-IA-KS-MO-NE-OK Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,0.0,0.0,0.0,25000.0,25000.0,453.0,0.0,0.0,0.0,2023,4,-1,NQ,W,Engage,<1M,Coverage Select,Select BPS-T,Americas,US National Market,US National Market,US Northeast Region,12. AR-IA-KS-MO-NE-OK Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,14139.44,14139.44,14139.44,0.0,14139.44,14139.44,7730.0,0.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,12. AR-IA-KS-MO-NE-OK Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,295.0,4051.0,0.0,0.0,2023,4,-1,NQ,W,Propose,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,13. AK-ID-MT-OR-WA Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,472.0,652.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,13. AK-ID-MT-OR-WA Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,143.0,543.0,0.0,0.0,2023,4,1,CQ,W,Propose,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,3574.0,0.0,0.0,3574.0,3574.0,13.0,178.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,9351.0,0.0,0.0,9351.0,9351.0,141.0,194.0,0.0,0.0,2023,4,1,CQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,189.0,0.0,0.0,0.0,2023,4,-1,NQ,W,Engage,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,194.0,0.0,0.0,0.0,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,0.0,0.0,0.0,20000.0,20000.0,0.0,0.0,0.0,0.0,2023,4,14,PQ,W,Engage,<1M,Coverage Select,Select TSR,Americas,US National Market,US National Market,US Northeast Region,15. CA-GU-HI-MP Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W14
0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,23.0,0.0,0.0,0.0,2023,4,-1,NQ,W,Engage,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,16. AZ-NM-NV Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,61.0,0.0,0.0,0.0,2023,4,1,CQ,W,Engage,<1M,Coverage Select,Select Clients,Americas,US National Market,US National Market,US Northeast Region,16. AZ-NM-NV Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W01
0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,2023,4,-2,NQ+1,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,17. LA-TX Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-2
0.0,0.0,0.0,150000.0,0.0,0.0,150000.0,150000.0,355.0,4875.0,0.0,0.0,2023,4,-1,NQ,W,Qualify,<1M,Coverage Select,Select Digital,Americas,US National Market,US National Market,US Northeast Region,17. LA-TX Hub,Automation Platform,Application Development & Integration,Application Integration,API Connect,2023Q4W-1
